Date,Price,1d Price_C,5d Price_C,10d Price_C,T10Y2Y,T10Y2Y_C,S&P500 Close,1d S&P500 Close_C,5d S&P500 Close_C,10d S&P500 Close_C,University of Michigan Consumer,M2,Average Weekly Hours of Production,Building Permits,Manufacturers' New Orders Durable Goods,Real personal income excluding current transfer receipts,"All Employees, Total Nonfarm",Industrial Production Index,Inventories to Sales Ratios,Label
2016/6/6,13.15,-0.001518603,-0.0030326,0.003816794,0.93,0,2109.409912,0.004897281,0.005941945,0.016064012,93.5,11366.74,41.8,1196,225797,12766,144158,101.5167,1.41,High Point
2016/6/7,13.17,0.001520913,-0.002272727,0.004576659,0.94,0.01,2112.129883,0.001289446,0.00609709,0.0103274,93.5,11366.74,41.8,1196,225797,12766,144158,101.5167,1.41,Little High Point
2016/6/8,13.16,-0.000759301,-0.006042296,0.004580153,0.93,-0.01,2119.120117,0.003309566,0.006583561,0.013884512,93.5,11366.74,41.8,1196,225797,12766,144158,101.5167,1.41,Extremely High Point
2016/6/13,12.91,-0.01899696,-0.022710068,-0.018250951,0.89,-0.04,2079.060059,-0.0189041,-0.009561021,-0.009528074,93.5,11366.74,41.8,1196,225797,12766,144158,101.5167,1.41,Extremely High Point
2016/6/14,12.85,-0.00464756,-0.024297646,-0.027252082,0.88,-0.01,2075.320068,-0.001798886,-0.011342707,-0.01130982,93.5,11366.74,41.8,1196,225797,12766,144158,101.5167,1.41,Little High Point
2016/6/15,12.86,0.00077821,-0.022053232,-0.025018954,0.91,0.03,2071.5,-0.001840713,-0.017971809,-0.012136652,93.5,11366.74,41.8,1196,225797,12766,144158,101.5167,1.41,Little High Point
2016/6/16,12.83,-0.002332815,-0.025816249,-0.028030303,0.87,-0.04,2077.98999,0.003132991,-0.016163728,-0.010165189,93.5,11366.74,41.8,1196,225797,12766,144158,101.5167,1.41,Little Low Point
2016/6/17,12.8,-0.00233827,-0.027355623,-0.033232628,0.92,0.05,2071.219971,-0.003257965,-0.02260379,-0.016169043,93.5,11366.74,41.8,1196,225797,12766,144158,101.5167,1.41,Little Low Point
2016/6/20,12.9,0.0078125,-0.000774593,-0.02346707,0.93,0.01,2083.25,0.005808185,0.002015305,-0.007564984,93.5,11425.175,41.8,1196,225797,12766,144158,101.5167,1.41,Little Low Point
2016/6/21,12.95,0.003875969,0.007782101,-0.016704632,0.95,0.02,2088.899902,0.002712061,0.006543489,-0.004873439,93.5,11425.175,41.8,1196,225797,12766,144158,101.5167,1.41,Little High Point
2016/6/22,12.91,-0.003088803,0.003888025,-0.018250951,0.94,-0.01,2085.449951,-0.001651564,0.006734227,-0.011358608,93.5,11425.175,41.8,1196,225797,12766,144158,101.5167,1.41,Little Low Point
2016/6/23,13.06,0.0116189,0.017926734,-0.008352316,0.96,0.02,2113.320068,0.013364079,0.017002044,0.0005635,93.5,11425.175,41.8,1196,225797,12766,144158,101.5167,1.41,Little High Point
2016/6/24,12.68,-0.029096478,-0.009375,-0.036474164,0.93,-0.03,2037.410034,-0.0359198,-0.016323682,-0.038558495,93.5,11425.175,41.8,1196,225797,12766,144158,101.5167,1.41,Extremely Low Point
2016/6/27,12.48,-0.015772871,-0.03255814,-0.033307514,0.85,-0.08,2000.540039,-0.018096502,-0.039702369,-0.037767076,93.5,11425.175,41.8,1196,225797,12766,144158,101.5167,1.41,Extremely Low Point
2016/6/28,12.65,0.013621795,-0.023166023,-0.015564202,0.85,0,2036.089966,0.017770165,-0.025281219,-0.018903157,93.5,11425.175,41.8,1196,225797,12766,144158,101.5167,1.41,Extremely Low Point
2016/6/29,12.83,0.014229249,-0.006196747,-0.002332815,0.88,0.03,2070.77002,0.017032673,-0.007039215,-0.000352392,93.5,11425.175,41.8,1196,225797,12766,144158,101.5167,1.41,Extremely Low Point
2016/6/30,12.98,0.011691348,-0.006125574,0.011691348,0.91,0.03,2098.860107,0.013565044,-0.006842296,0.010043416,93.5,11425.175,41.8,1196,220851,12756.6,144158,101.4298,1.41,Little Low Point
2016/7/1,12.99,0.000770416,0.02444795,0.01484375,0.87,-0.04,2102.949951,0.001948602,0.032168251,0.015319464,90,11425.175,41.8,1187,220851,12756.6,144512,101.4298,1.41,Little Low Point
2016/7/4,12.98,-0.000769823,0.040064103,0.00620155,0.87,0,2102.949951,0,0.051191133,0.009456355,90,11425.175,41.8,1187,220851,12756.6,144512,101.4298,1.41,Little Low Point
2016/7/5,12.97,-0.000770416,0.025296443,0.001544402,0.81,-0.06,2088.550049,-0.006847477,0.025765111,-0.000167482,90,11425.175,41.8,1187,220851,12756.6,144512,101.4298,1.41,Low Point
2016/7/6,12.99,0.00154202,0.012470772,0.006196747,0.8,-0.01,2099.72998,0.005352963,0.013985117,0.006847457,90,11425.175,41.8,1187,220851,12756.6,144512,101.4298,1.41,Low Point
2016/7/7,12.99,0,0.000770416,-0.005359877,0.82,0.02,2097.899902,-0.000871578,-0.000457489,-0.007296654,90,11425.175,41.8,1187,220851,12756.6,144512,101.4298,1.41,Low Point
2016/7/11,13.17,0.013856813,0.013856813,0.038643533,0.77,-0.05,2137.159912,0.018713958,0.016267606,0.048959157,90,11425.175,41.8,1187,220851,12756.6,144512,101.4298,1.41,Little Low Point
2016/7/12,13.23,0.004555809,0.019260401,0.060096154,0.84,0.07,2152.139893,0.007009293,0.023390924,0.075779465,90,11425.175,41.8,1187,220851,12756.6,144512,101.4298,1.41,Little Low Point
2016/7/13,13.23,0,0.020046261,0.045849802,0.8,-0.04,2152.429932,0.000134768,0.030585756,0.057138912,90,11425.175,41.8,1187,220851,12756.6,144512,101.4298,1.41,Little Low Point
2016/7/14,13.23,0,0.018475751,0.031176929,0.85,0.05,2163.75,0.005259204,0.030489644,0.044901162,90,11425.175,41.8,1187,220851,12756.6,144512,101.4298,1.41,Little Low Point
2016/7/15,13.18,-0.003779289,0.014626636,0.01540832,0.89,0.04,2161.73999,-0.000928947,0.030430474,0.029959063,90,11425.175,41.8,1187,220851,12756.6,144512,101.4298,1.41,Little Low Point
2016/7/18,13.22,0.003034901,0.003796507,0.017705928,0.91,0.02,2166.889893,0.002382295,0.013910976,0.030404881,90,11425.175,41.8,1187,220851,12756.6,144512,101.4298,1.41,Little High Point
2016/7/19,13.19,-0.002269289,-0.003023432,0.016178737,0.86,-0.05,2163.780029,-0.001435174,0.005408634,0.02892607,90,11425.175,41.8,1187,220851,12756.6,144512,101.4298,1.41,Little High Point
2016/7/20,13.3,0.008339651,0.005291005,0.025443331,0.86,0,2173.02002,0.004270301,0.009565974,0.040444313,90,11425.175,41.8,1187,220851,12756.6,144512,101.4298,1.41,Little High Point
2016/7/21,13.25,-0.003759398,0.001511716,0.020015396,0.87,0.01,2165.169922,-0.003612529,0.000656232,0.031165884,90,11453.025,41.8,1187,220851,12756.6,144512,101.4298,1.41,Little High Point
2016/7/22,13.3,0.003773585,0.009104704,0.023864511,0.86,-0.01,2175.030029,0.004553965,0.006147843,0.036765399,90,11453.025,41.8,1187,220851,12756.6,144512,101.4298,1.41,Little High Point
2016/7/25,13.32,0.001503759,0.007564297,0.011389522,0.86,0,2168.47998,-0.003011475,0.000733811,0.014654995,90,11453.025,41.8,1187,220851,12756.6,144512,101.4298,1.41,High Point
2016/7/26,13.35,0.002252252,0.012130402,0.009070295,0.82,-0.04,2169.179932,0.000322785,0.002495588,0.007917719,90,11453.025,41.8,1187,220851,12756.6,144512,101.4298,1.41,High Point
2016/7/27,13.32,-0.002247191,0.001503759,0.006802721,0.79,-0.03,2166.580078,-0.001198542,-0.002963591,0.006574033,90,11453.025,41.8,1187,220851,12756.6,144512,101.4298,1.41,High Point
2016/7/28,13.3,-0.001501502,0.003773585,0.005291005,0.8,0.01,2170.060059,0.001606209,0.002258547,0.002916261,90,11453.025,41.8,1187,220851,12756.6,144512,101.4298,1.41,High Point
2016/7/29,13.28,-0.001503759,-0.001503759,0.007587253,0.79,-0.01,2173.600098,0.001631309,-0.00065743,0.005486371,90,11453.025,41.8,1187,220851,12756.6,144512,101.4298,1.41,Little High Point
2016/8/1,13.19,-0.006777108,-0.00975976,-0.002269289,0.84,0.05,2170.840088,-0.001269787,0.00108837,0.001822979,89.8,11453.025,41.8,1207,208990,12772.1,144647,101.8747,1.41,Little High Point
2016/8/2,13.13,-0.004548901,-0.016479401,-0.004548901,0.88,0.04,2157.030029,-0.00636162,-0.00560115,-0.003119541,89.8,11453.025,41.8,1207,208990,12772.1,144647,101.8747,1.41,Little High Point
2016/8/3,13.14,0.000761615,-0.013513514,-0.012030075,0.88,0,2163.790039,0.003133943,-0.001287762,-0.004247536,89.8,11453.025,41.8,1207,208990,12772.1,144647,101.8747,1.41,Little High Point
2016/8/4,13.18,0.00304414,-0.009022556,-0.005283019,0.87,-0.01,2164.25,0.000212572,-0.002677372,-0.000424873,89.8,11453.025,41.8,1207,208990,12772.1,144647,101.8747,1.41,Little High Point
2016/8/5,13.14,-0.003034901,-0.010542169,-0.012030075,0.87,0,2182.870117,0.008603496,0.004264823,0.003604588,89.8,11453.025,41.8,1207,208990,12772.1,144647,101.8747,1.41,Little High Point
2016/8/8,13.06,-0.00608828,-0.009855951,-0.01951952,0.85,-0.02,2180.889893,-0.000907165,0.004629454,0.005722863,89.8,11453.025,41.8,1207,208990,12772.1,144647,101.8747,1.41,Little Low Point
2016/8/9,13.06,0,-0.005331302,-0.021722846,0.84,-0.01,2181.73999,0.000389794,0.011455548,0.005790233,89.8,11453.025,41.8,1207,208990,12772.1,144647,101.8747,1.41,Little Low Point
2016/8/10,13,-0.004594181,-0.01065449,-0.024024024,0.81,-0.03,2175.48999,-0.002864686,0.005407156,0.004112431,89.8,11453.025,41.8,1207,208990,12772.1,144647,101.8747,1.41,Little Low Point
2016/8/11,13.08,0.006153846,-0.007587253,-0.016541353,0.81,0,2185.790039,0.004734588,0.009952658,0.007248638,89.8,11453.025,41.8,1207,208990,12772.1,144647,101.8747,1.41,Little High Point
2016/8/12,13.1,0.001529052,-0.00304414,-0.013554217,0.8,-0.01,2184.050049,-0.000796046,0.000540542,0.00480767,89.8,11453.025,41.8,1207,208990,12772.1,144647,101.8747,1.41,Little High Point
2016/8/15,13.12,0.001526718,0.004594181,-0.005307051,0.83,0.03,2190.149902,0.002792909,0.004245977,0.008895088,89.8,11453.025,41.8,1207,208990,12772.1,144647,101.8747,1.41,Little High Point
2016/8/16,12.99,-0.009908537,-0.005359877,-0.010662605,0.81,-0.02,2178.149902,-0.005479077,-0.001645516,0.009791182,89.8,11453.025,41.8,1207,208990,12772.1,144647,101.8747,1.41,Little Low Point
2016/8/17,13.03,0.003079292,0.002307692,-0.008371385,0.82,0.01,2182.219971,0.00186859,0.003093547,0.008517431,89.8,11453.025,41.8,1207,208990,12772.1,144647,101.8747,1.41,Little High Point
2016/8/18,13.04,0.00076746,-0.003058104,-0.010622155,0.82,0,2187.02002,0.002199617,0.000562717,0.010520975,89.8,11453.025,41.8,1207,208990,12772.1,144647,101.8747,1.41,Little Low Point
2016/8/19,13.11,0.005368098,0.000763359,-0.002283105,0.82,0,2183.870117,-0.001440272,-8.24E-05,0.000458112,89.8,11453.025,41.8,1207,208990,12772.1,144647,101.8747,1.41,Little Low Point
2016/8/22,13.18,0.005339436,0.004573171,0.009188361,0.79,-0.03,2182.639893,-0.000563323,-0.003428993,0.000802425,89.8,11488.7,41.8,1207,208990,12772.1,144647,101.8747,1.41,Little High Point
2016/8/23,13.17,-0.000758725,0.013856813,0.008422665,0.81,0.02,2186.899902,0.001951769,0.004017171,0.002365044,89.8,11488.7,41.8,1207,208990,12772.1,144647,101.8747,1.41,Little High Point
2016/8/24,13.11,-0.004555809,0.006139678,0.008461538,0.8,-0.01,2175.439941,-0.005240277,-0.003106942,-2.30E-05,89.8,11488.7,41.8,1207,208990,12772.1,144647,101.8747,1.41,Little High Point
2016/8/25,13.03,-0.006102212,-0.000766871,-0.00382263,0.8,0,2172.469971,-0.001365227,-0.006652911,-0.006093938,89.8,11488.7,41.8,1207,208990,12772.1,144647,101.8747,1.41,Little High Point
2016/8/26,13.02,-0.00076746,-0.006864989,-0.00610687,0.78,-0.02,2169.040039,-0.001578817,-0.006790733,-0.006872558,89.8,11488.7,41.8,1207,208990,12772.1,144647,101.8747,1.41,High Point
2016/8/29,13.1,0.006144393,-0.006069803,-0.00152439,0.76,-0.02,2180.379883,0.005228047,-0.001035448,-0.004460891,89.8,11488.7,41.8,1207,208990,12772.1,144647,101.8747,1.41,High Point
2016/8/30,13.07,-0.002290076,-0.007593014,0.006158584,0.77,0.01,2176.120117,-0.001953681,-0.004929254,-0.000931885,89.8,11488.7,41.8,1207,216738,12813.8,144647,102.1325,1.41,Little High Point
2016/8/31,13.04,-0.002295333,-0.005339436,0.00076746,0.78,0.01,2170.949951,-0.002375864,-0.002063946,-0.005164475,89.8,11488.7,41.8,1207,216738,12813.8,144647,102.1325,1.41,Little High Point
2016/9/1,13.08,0.003067485,0.003837299,0.003067485,0.79,0.01,2170.860107,-4.14E-05,-0.000741029,-0.00738901,91.2,11488.7,41.8,1283,216738,12813.8,144916,102.1325,1.41,Little High Point
2016/9/2,13.16,0.006116208,0.010752688,0.003813883,0.8,0.01,2179.97998,0.004201041,0.005043679,-0.001781304,91.2,11488.7,41.8,1283,216738,12813.8,144916,102.1325,1.41,Little High Point
2016/9/5,13.12,-0.003039514,0.001526718,-0.004552352,0.8,0,2179.97998,0,-0.00018341,-0.001218668,91.2,11488.7,41.8,1283,216738,12813.8,144916,102.1325,1.41,Little High Point
2016/9/6,13.12,0,0.003825555,-0.003796507,0.81,0.01,2186.47998,0.002981679,0.004760704,-0.000192017,91.2,11488.7,41.8,1283,216738,12813.8,144916,102.1325,1.41,Little High Point
2016/9/7,13.09,-0.002286585,0.003834356,-0.001525553,0.8,-0.01,2186.159912,-0.000146385,0.007006132,0.004927726,91.2,11488.7,41.8,1283,216738,12813.8,144916,102.1325,1.41,Little Low Point
2016/9/8,13.04,-0.00381971,-0.003058104,0.00076746,0.83,0.03,2181.300049,-0.002223014,0.004809127,0.004064534,91.2,11488.7,41.8,1283,216738,12813.8,144916,102.1325,1.41,Little Low Point
2016/9/9,12.84,-0.015337423,-0.024316109,-0.013824885,0.88,0.05,2127.810059,-0.024522069,-0.023931376,-0.0190084,91.2,11488.7,41.8,1283,216738,12813.8,144916,102.1325,1.41,Little Low Point
2016/9/10,12.84,0,-0.021341463,-0.019847328,0.88,0,2127.810059,0,-0.023931376,-0.024110397,91.2,11488.7,41.8,1283,216738,12813.8,144916,102.1325,1.41,Little Low Point
2016/9/12,13.01,0.013239875,-0.008384146,-0.004590666,0.89,0.01,2159.040039,0.014677053,-0.012549825,-0.007848867,91.2,11488.7,41.8,1283,216738,12813.8,144916,102.1325,1.41,Little Low Point
2016/9/13,12.89,-0.009223674,-0.015278839,-0.011503067,0.93,0.04,2127.02002,-0.014830674,-0.027051952,-0.020235349,91.2,11488.7,41.8,1283,216738,12813.8,144916,102.1325,1.41,Little Low Point
2016/9/14,12.87,-0.00155159,-0.01303681,-0.016055046,0.93,0,2125.77002,-0.000587677,-0.025457309,-0.020770609,91.2,11488.7,41.8,1283,216738,12813.8,144916,102.1325,1.41,Little Low Point
2016/9/19,12.93,0.004662005,0.007009346,-0.017477204,0.91,-0.02,2139.120117,0.006280123,0.005315351,-0.018743229,91.2,11488.7,41.8,1283,216738,12813.8,144916,102.1325,1.41,Little Low Point
2016/9/20,12.9,-0.002320186,0.004672897,-0.016768293,0.9,-0.01,2139.76001,0.000299138,0.00561608,-0.018449697,91.2,11550.575,41.8,1283,216738,12813.8,144916,102.1325,1.41,Little Low Point
2016/9/21,13.09,0.014728682,0.006149116,-0.002286585,0.87,-0.03,2163.120117,0.010917162,0.001889765,-0.010683776,91.2,11550.575,41.8,1283,216738,12813.8,144916,102.1325,1.41,Little High Point
2016/9/22,13.18,0.006875477,0.022498061,0.006875477,0.84,-0.03,2177.179932,0.006499785,0.023582247,-0.00410765,91.2,11550.575,41.8,1283,216738,12813.8,144916,102.1325,1.41,Little High Point
2016/9/23,13.1,-0.006069803,0.017871018,0.004601227,0.85,0.01,2164.689941,-0.005736775,0.018308623,-0.007614775,91.2,11550.575,41.8,1283,216738,12813.8,144916,102.1325,1.41,Little High Point
2016/9/26,13.02,-0.00610687,0.006960557,0.014018692,0.83,-0.02,2146.100098,-0.008587762,0.003263015,0.00859571,91.2,11550.575,41.8,1283,216738,12813.8,144916,102.1325,1.41,Little High Point
2016/9/29,13.06,0.003072197,0.012403101,0.017133956,0.83,0,2151.129883,0.002343686,0.005313621,0.010959542,91.2,11550.575,41.8,1283,216738,12813.8,144916,102.1325,1.41,Little High Point
2016/9/30,13.07,0.000765697,-0.001527884,0.004611837,0.83,0,2168.27002,0.007967969,0.002380775,0.004275039,91.2,11550.575,41.8,1283,220654,12822.6,144916,102.0407,1.41,Little High Point
2016/10/3,13.08,0.000765111,-0.007587253,0.014740109,0.83,0,2161.199951,-0.003260696,-0.007339761,0.016069398,87.2,11550.575,41.8,1281,220654,12822.6,145061,102.0407,1.4,Little High Point
2016/10/4,13.05,-0.002293578,-0.003816794,0.013986014,0.87,0.04,2150.48999,-0.004955562,-0.006559808,0.011628713,87.2,11550.575,41.8,1281,220654,12822.6,145061,102.0407,1.4,Little High Point
2016/10/5,13.08,0.002298851,0.004608295,0.011600928,0.87,0,2159.72998,0.004296691,0.006351,0.009634739,87.2,11550.575,41.8,1281,220654,12822.6,145061,102.0407,1.4,Little High Point
2016/10/6,13.11,0.002293578,0.003828484,0.01627907,0.89,0.02,2160.77002,0.00048156,0.00448143,0.009818863,87.2,11550.575,41.8,1281,220654,12822.6,145061,102.0407,1.4,Little High Point
2016/10/7,13.06,-0.003813883,-0.000765111,-0.002291826,0.9,0.01,2153.73999,-0.003253484,-0.006701209,-0.004336387,87.2,11550.575,41.8,1281,220654,12822.6,145061,102.0407,1.4,Little Low Point
2016/10/11,12.98,-0.006125574,-0.00764526,-0.015174507,0.9,0,2136.72998,-0.007897894,-0.0113224,-0.018579058,87.2,11550.575,41.8,1281,220654,12822.6,145061,102.0407,1.4,Little Low Point
2016/10/12,13.03,0.00385208,-0.001532567,-0.005343511,0.92,0.02,2139.179932,0.001146589,-0.005259293,-0.011784602,87.2,11550.575,41.8,1281,220654,12822.6,145061,102.0407,1.4,Little High Point
2016/10/13,13.02,-0.00076746,-0.004587156,0,0.9,-0.02,2132.550049,-0.003099264,-0.012584875,-0.006313801,87.2,11550.575,41.8,1281,220654,12822.6,145061,102.0407,1.4,Little High Point
2016/10/14,13.01,-0.000768049,-0.007627765,-0.003828484,0.96,0.06,2132.97998,0.000201604,-0.012861174,-0.008437381,87.2,11550.575,41.8,1281,220654,12822.6,145061,102.0407,1.4,Little High Point
2016/10/17,13,-0.00076864,-0.004594181,-0.005355777,0.96,0,2126.5,-0.003037994,-0.012647762,-0.019264215,87.2,11550.575,41.8,1281,220654,12822.6,145061,102.0407,1.4,Little High Point
2016/10/18,13.09,0.006923077,0.008474576,0.000764526,0.93,-0.03,2139.600098,0.006160403,0.001343229,-0.00999438,87.2,11550.575,41.8,1281,220654,12822.6,145061,102.0407,1.4,High Point
2016/10/19,13.06,-0.002291826,0.002302379,0.000766284,0.95,0.02,2144.290039,0.002191971,0.002388816,-0.002883041,87.2,11550.575,41.8,1281,220654,12822.6,145061,102.0407,1.4,High Point
2016/10/20,13.05,-0.000765697,0.002304147,-0.002293578,0.92,-0.03,2141.340088,-0.001375724,0.004121844,-0.008514903,87.2,11550.575,41.8,1281,220654,12822.6,145061,102.0407,1.4,High Point
2016/10/21,13.11,0.004597701,0.007686395,0,0.9,-0.02,2141.159912,-8.41E-05,0.003834978,-0.009075518,87.2,11577.575,41.8,1281,220654,12822.6,145061,102.0407,1.4,Extremely High Point
2016/10/24,13.22,0.008390542,0.016923077,0.012251149,0.93,0.03,2151.330078,0.00474984,0.0116765,-0.001118943,87.2,11577.575,41.8,1281,220654,12822.6,145061,102.0407,1.4,High Point
2016/10/25,13.12,-0.007564297,0.002291826,0.010785824,0.91,-0.02,2143.159912,-0.003797728,0.001663775,0.003009239,87.2,11577.575,41.7,1281,220654,12822.6,145061,102.0407,1.4,High Point
2016/10/26,13.02,-0.007621951,-0.003062787,-0.00076746,0.93,0.02,2139.429932,-0.001740411,-0.002266534,0.000116867,87.2,11577.575,41.7,1281,220654,12822.6,145061,102.0407,1.4,High Point
2016/10/27,12.99,-0.002304147,-0.004597701,-0.002304147,0.98,0.05,2133.040039,-0.002986727,-0.0038761,0.000229767,87.2,11577.575,41.7,1281,220654,12822.6,145061,102.0407,1.4,High Point
2016/10/28,13,0.000769823,-0.008390542,-0.00076864,1,0.02,2126.409912,-0.003108299,-0.00688879,-0.00308023,87.2,11577.575,41.7,1281,220654,12822.6,145061,102.0407,1.4,High Point
2016/10/31,12.98,-0.001538462,-0.018154312,-0.001538462,0.98,-0.02,2126.149902,-0.000122277,-0.011704469,-0.000164636,87.2,11577.575,41.7,1281,219736,12868,145061,102.0477,1.4,Extremely High Point
2016/11/1,12.86,-0.009244992,-0.019817073,-0.017570665,1,0.02,2111.719971,-0.006786883,-0.0146699,-0.013030532,93.8,11577.575,41.7,1246,219736,12868,145212,102.0477,1.41,High Point
2016/11/2,12.77,-0.006998445,-0.019201229,-0.022205207,1,0,2097.939941,-0.006525501,-0.019393012,-0.021615592,93.8,11577.575,41.7,1246,219736,12868,145212,102.0477,1.41,Little High Point
2016/11/3,12.69,-0.006264683,-0.023094688,-0.027586207,1.01,0.01,2088.659912,-0.004423401,-0.020806045,-0.024601499,93.8,11577.575,41.7,1246,219736,12868,145212,102.0477,1.41,Little Low Point
2016/11/4,12.67,-0.001576044,-0.025384615,-0.033562166,0.99,-0.02,2085.179932,-0.001666131,-0.019389479,-0.026144698,93.8,11577.575,41.7,1246,219736,12868,145212,102.0477,1.41,Little Low Point
2016/11/7,12.92,0.01973165,-0.004622496,-0.02269289,1.01,0.02,2131.52002,0.022223544,0.002525748,-0.009208284,93.8,11577.575,41.7,1246,219736,12868,145212,102.0477,1.41,Little High Point
2016/11/8,12.99,0.005417957,0.010108865,-0.009908537,1.01,0,2139.560059,0.003771974,0.013183608,-0.001679694,93.8,11577.575,41.7,1246,219736,12868,145212,102.0477,1.41,Little High Point
2016/11/9,12.85,-0.010777521,0.006264683,-0.013056836,1.17,0.16,2163.26001,0.011077021,0.031135338,0.011138518,93.8,11577.575,41.7,1246,219736,12868,145212,102.0477,1.41,Little High Point
2016/11/10,12.77,-0.006225681,0.006304177,-0.016936105,1.23,0.06,2167.47998,0.001950746,0.037737148,0.016145942,93.8,11577.575,41.7,1246,219736,12868,145212,102.0477,1.41,Little Low Point
2016/11/11,12.73,-0.003132341,0.004735596,-0.020769231,1.23,0,2164.449951,-0.00139795,0.038015913,0.017889325,93.8,11577.575,41.7,1246,219736,12868,145212,102.0477,1.41,Little Low Point
2016/11/14,12.6,-0.010212097,-0.024767802,-0.029275809,1.23,0,2164.199951,-0.000115503,0.015331749,0.017896221,93.8,11577.575,41.7,1246,219736,12868,145212,102.0477,1.41,Little Low Point
2016/11/15,12.64,0.003174603,-0.026943803,-0.017107309,1.21,-0.02,2180.389893,0.007480798,0.019083285,0.032518479,93.8,11577.575,41.7,1246,219736,12868,145212,102.0477,1.41,Little Low Point
