,Date,Adj Close,Δ% next 10d,Current Status,Investing State
1936,3/5/2004,8.06,-0.03101737,bit high,0
1937,4/5/2004,8.06,-0.024813896,high,0
1938,5/5/2004,8.15,-0.033128834,bit high,0
1939,6/5/2004,8.05,-0.021118012,high,0
1940,7/5/2004,7.98,-0.010025063,high,0
1941,10/5/2004,7.84,0.011479592,low,0
1942,11/5/2004,7.92,0.006313131,low,0
1943,12/5/2004,7.86,0.020356234,low,0
1944,13/5/2004,7.9,0.021518987,low,0
1945,14/5/2004,7.87,0.025412961,bit low,0
1946,17/5/2004,7.81,0.032010243,bit low,0
1947,18/5/2004,7.86,0.022900763,low,0
1948,19/5/2004,7.88,0.026649746,bit low,0
1949,20/5/2004,7.88,0.021573604,low,0
1950,21/5/2004,7.9,0.025316456,bit low,0
1951,24/5/2004,7.93,0.036569987,bit low,0
1952,25/5/2004,7.97,0.033877039,bit low,0
1953,26/5/2004,8.02,0.016209476,low,0
1954,27/5/2004,8.07,0.011152416,low,0
1955,28/5/2004,8.07,0.011152416,low,0
1956,31/5/2004,8.06,0.001240695,low,0
1957,1/6/2004,8.04,0.012437811,low,0
1958,2/6/2004,8.09,0.013597033,low,0
1959,3/6/2004,8.05,0.014906832,low,0
1960,4/6/2004,8.1,0.011111111,low,0
1961,7/6/2004,8.22,-0.001216545,high,0
1962,8/6/2004,8.24,-0.006067961,high,0
1963,9/6/2004,8.15,0.003680982,low,0
1964,10/6/2004,8.16,0.003676471,low,0
1965,11/6/2004,8.16,0.006127451,low,0
1966,14/6/2004,8.07,0.016109046,low,0
1967,15/6/2004,8.14,0.003685504,low,0
1968,16/6/2004,8.2,-0.006097561,high,0
1969,17/6/2004,8.17,-0.007343941,high,0
1970,18/6/2004,8.19,-0.007326007,high,0
1971,21/6/2004,8.21,-0.017052375,high,0
1972,23/6/2004,8.19,-0.014652015,high,0
1973,24/6/2004,8.18,-0.014669927,high,0
1974,25/6/2004,8.19,-0.012210012,high,0
1975,28/6/2004,8.21,-0.018270402,high,0
1976,29/6/2004,8.2,-0.017073171,high,0
1977,30/6/2004,8.17,-0.017135863,high,0
1978,1/7/2004,8.15,-0.018404908,high,0
1979,2/7/2004,8.11,-0.017262639,high,0
1980,5/7/2004,8.13,-0.018450185,high,0
1981,6/7/2004,8.07,-0.006195787,high,0
1982,7/7/2004,8.07,-0.008674102,high,0
1983,8/7/2004,8.06,-0.014888337,high,0
1984,9/7/2004,8.09,-0.023485785,high,0
1985,12/7/2004,8.06,-0.02853598,high,0
1986,13/7/2004,8.06,-0.018610422,high,0
1987,14/7/2004,8.03,-0.0124533,high,0
1988,15/7/2004,8.0,-0.00125,high,0
1989,16/7/2004,7.97,0.001254705,low,0
1990,19/7/2004,7.98,0.0,none,0
1991,20/7/2004,8.02,-0.006234414,high,0
1992,21/7/2004,8.0,-0.00625,high,0
1993,22/7/2004,7.94,-0.005037783,high,0
1994,23/7/2004,7.9,-0.016455696,high,0
1995,26/7/2004,7.83,-0.006385696,high,0
1996,27/7/2004,7.91,-0.007585335,high,0
1997,28/7/2004,7.93,-0.013871375,high,0
1998,29/7/2004,7.99,-0.028785982,bit high,0
1999,30/7/2004,7.98,-0.028822055,bit high,0
2000,2/8/2004,7.98,-0.011278195,high,0
2001,3/8/2004,7.97,-0.007528231,high,0
2002,4/8/2004,7.95,0.001257862,low,0
2003,5/8/2004,7.9,0.003797468,low,0
2004,6/8/2004,7.77,0.024453024,low,0
2005,9/8/2004,7.78,0.025706941,bit low,0
2006,10/8/2004,7.85,0.017834395,low,0
2007,11/8/2004,7.82,0.028132992,bit low,0
2008,12/8/2004,7.76,0.027061856,bit low,0
2009,13/8/2004,7.75,0.027096774,bit low,0
2010,16/8/2004,7.89,0.012674271,low,0
2011,17/8/2004,7.91,0.016434893,low,0
2012,18/8/2004,7.96,0.00879397,low,0
2013,19/8/2004,7.93,0.01261034,low,0
2014,20/8/2004,7.96,0.015075377,low,0
2015,23/8/2004,7.98,0.00877193,low,0
2016,26/8/2004,7.99,0.008760951,low,0
2017,27/8/2004,8.04,0.008706468,low,0
2018,30/8/2004,7.97,0.025094103,bit low,0
2019,31/8/2004,7.96,0.025125628,bit low,0
2020,1/9/2004,7.99,0.012515645,low,0
2021,2/9/2004,8.04,0.006218905,low,0
2022,3/9/2004,8.03,0.01494396,low,0
2023,6/9/2004,8.03,0.00996264,low,0
2024,7/9/2004,8.08,0.012376238,low,0
2025,8/9/2004,8.05,0.008695652,low,0
2026,9/9/2004,8.06,0.00248139,low,0
2027,10/9/2004,8.11,-0.001233046,high,0
2028,13/9/2004,8.17,-0.014687882,high,0
2029,14/9/2004,8.16,-0.004901961,high,0
2030,15/9/2004,8.09,0.002472188,low,0
2031,16/9/2004,8.09,0.021013597,low,0
2032,17/9/2004,8.15,0.01595092,low,0
2033,20/9/2004,8.11,0.01972873,low,0
2034,21/9/2004,8.18,0.014669927,low,0
2035,22/9/2004,8.12,0.014778325,low,0
2036,23/9/2004,8.08,0.013613861,low,0
2037,24/9/2004,8.1,0.012345679,low,0
2038,27/9/2004,8.05,0.01242236,low,0
2039,29/9/2004,8.12,-0.002463054,high,0
2040,30/9/2004,8.11,-0.008631319,high,0
2041,1/10/2004,8.26,-0.025423729,high,0
2042,4/10/2004,8.28,-0.024154589,high,0
2043,5/10/2004,8.27,-0.022974607,high,0
2044,6/10/2004,8.3,-0.03253012,bit high,0
2045,7/10/2004,8.24,-0.020631068,high,0
2046,8/10/2004,8.19,-0.018315018,high,0
2047,11/10/2004,8.2,-0.014634146,high,0
2048,12/10/2004,8.15,0.0,none,0
2049,13/10/2004,8.1,0.007407407,low,0
2050,14/10/2004,8.04,0.01119403,low,0
2051,15/10/2004,8.05,0.014906832,low,0
2052,18/10/2004,8.08,0.014851485,low,0
2053,19/10/2004,8.08,0.021039604,low,0
2054,20/10/2004,8.03,0.03611457,bit low,0
2055,21/10/2004,8.07,0.030978934,bit low,0
2056,22/10/2004,8.04,0.027363184,bit low,0
2057,26/10/2004,8.08,0.022277228,low,0
2058,27/10/2004,8.15,0.017177914,low,0
2059,28/10/2004,8.16,0.022058824,low,0
2060,29/10/2004,8.13,0.030750308,bit low,0
2061,1/11/2004,8.17,0.022031824,low,0
2062,2/11/2004,8.2,0.01097561,low,0
2063,3/11/2004,8.25,0.004848485,low,0
2064,4/11/2004,8.32,-0.008413462,high,0
2065,5/11/2004,8.32,-0.014423077,high,0
2066,8/11/2004,8.26,-0.00968523,high,0
2067,9/11/2004,8.26,-0.00968523,high,0
2068,10/11/2004,8.29,-0.013268999,high,0
2069,11/11/2004,8.34,-0.017985612,high,0
2070,12/11/2004,8.38,-0.025059666,high,0
2071,15/11/2004,8.35,-0.021556886,high,0
2072,16/11/2004,8.29,-0.018094089,high,0
2073,17/11/2004,8.29,-0.003618818,high,0
2074,18/11/2004,8.25,0.001212121,low,0
2075,19/11/2004,8.2,0.009756098,low,0
2076,22/11/2004,8.18,0.012224939,low,0
2077,23/11/2004,8.18,0.007334963,low,0
2078,24/11/2004,8.18,0.013447433,low,0
2079,25/11/2004,8.19,0.012210012,low,0
2080,26/11/2004,8.17,0.015911873,low,0
2081,29/11/2004,8.17,0.023255814,low,0
2082,30/11/2004,8.14,0.030712531,bit low,0
2083,1/12/2004,8.26,0.016949153,low,0
2084,2/12/2004,8.26,0.016949153,low,0
2085,3/12/2004,8.28,0.004830918,low,0
2086,6/12/2004,8.28,0.009661836,low,0
2087,7/12/2004,8.24,0.018203883,low,0
2088,8/12/2004,8.29,0.015681544,low,0
2089,9/12/2004,8.29,0.015681544,low,0
2090,10/12/2004,8.3,0.01686747,low,0
2091,13/12/2004,8.36,0.005980861,low,0
2092,14/12/2004,8.39,0.00476758,low,0
2093,15/12/2004,8.4,0.002380952,low,0
2094,16/12/2004,8.4,0.003571429,low,0
2095,17/12/2004,8.32,0.012019231,low,0
2096,20/12/2004,8.36,-0.002392344,high,0
2097,21/12/2004,8.39,-0.010727056,high,0
2098,22/12/2004,8.42,-0.021377672,high,0
2099,23/12/2004,8.42,-0.013064133,high,0
2100,24/12/2004,8.44,-0.017772512,high,0
2101,27/12/2004,8.41,-0.011890606,high,0
2102,28/12/2004,8.43,-0.020166074,high,0
2103,29/12/2004,8.42,-0.023752969,high,0
2104,30/12/2004,8.43,-0.028469751,high,0
2105,31/12/2004,8.42,-0.021377672,high,0
2106,3/1/2005,8.34,-0.01558753,high,0
2107,4/1/2005,8.3,-0.008433735,high,0
2108,5/1/2005,8.24,-0.007281553,high,0
2109,6/1/2005,8.31,-0.02045728,high,0
2110,7/1/2005,8.29,-0.021712907,high,0
2111,10/1/2005,8.31,-0.026474128,high,0
2112,11/1/2005,8.26,-0.015738499,high,0
2113,12/1/2005,8.22,-0.00973236,high,0
2114,13/1/2005,8.19,-0.002442002,high,0
2115,14/1/2005,8.24,-0.014563107,high,0
2116,17/1/2005,8.21,-0.006090134,high,0
2117,18/1/2005,8.23,-0.002430134,high,0
2118,19/1/2005,8.18,0.002444988,low,0
2119,20/1/2005,8.14,0.001228501,low,0
2120,21/1/2005,8.11,0.012330456,low,0
2121,24/1/2005,8.09,0.016069221,low,0
2122,25/1/2005,8.13,0.019680197,low,0
2123,26/1/2005,8.14,0.018427518,low,0
2124,27/1/2005,8.17,0.013463892,low,0
2125,28/1/2005,8.12,0.014778325,low,0
2126,31/1/2005,8.16,0.012254902,low,0
2127,1/2/2005,8.21,0.006090134,low,0
2128,2/2/2005,8.2,-0.004878049,high,0
2129,3/2/2005,8.15,-0.001226994,high,0
2130,4/2/2005,8.21,-0.004872107,high,0
2131,5/2/2005,8.22,0.003649635,low,0
2132,14/2/2005,8.29,-0.006031363,high,0
2133,15/2/2005,8.29,-0.009650181,high,0
2134,16/2/2005,8.28,-0.009661836,high,0
2135,17/2/2005,8.24,0.002427184,low,0
2136,18/2/2005,8.26,0.002421308,low,0
2137,21/2/2005,8.26,-0.002421308,high,0
2138,22/2/2005,8.16,0.004901961,low,0
2139,23/2/2005,8.14,0.007371007,low,0
2140,24/2/2005,8.17,0.00122399,low,0
2141,25/2/2005,8.25,-0.004848485,high,0
2142,1/3/2005,8.24,-0.002427184,high,0
2143,2/3/2005,8.21,-0.007308161,high,0
2144,3/3/2005,8.2,-0.001219512,high,0
2145,4/3/2005,8.26,-0.006053269,high,0
2146,7/3/2005,8.28,-0.010869565,high,0
2147,8/3/2005,8.24,-0.009708738,high,0
2148,9/3/2005,8.2,-0.009756098,high,0
2149,10/3/2005,8.2,-0.008536585,high,0
2150,11/3/2005,8.18,-0.006112469,high,0
2151,14/3/2005,8.21,-0.00365408,high,0
2152,15/3/2005,8.22,-0.006082725,high,0
2153,16/3/2005,8.15,0.008588957,low,0
2154,17/3/2005,8.19,-0.004884005,high,0
2155,18/3/2005,8.21,-0.013398295,high,0
2156,21/3/2005,8.19,-0.006105006,high,0
2157,22/3/2005,8.16,0.003676471,low,0
2158,23/3/2005,8.12,0.013546798,low,0
2159,24/3/2005,8.13,0.006150062,low,0
2160,25/3/2005,8.13,0.007380074,low,0
2161,28/3/2005,8.18,0.004889976,low,0
2162,29/3/2005,8.17,-0.00122399,high,0
2163,30/3/2005,8.22,-0.013381995,high,0
2164,31/3/2005,8.15,-0.018404908,high,0
2165,1/4/2005,8.1,-0.014814815,high,0
2166,4/4/2005,8.14,-0.014742015,high,0
2167,6/4/2005,8.19,-0.029304029,bit high,0
2168,7/4/2005,8.23,-0.021871203,high,0
2169,8/4/2005,8.18,-0.018337408,high,0
2170,11/4/2005,8.19,-0.01953602,high,0
2171,12/4/2005,8.22,-0.027980535,high,0
2172,13/4/2005,8.16,-0.024509804,high,0
2173,14/4/2005,8.11,-0.024660912,high,0
2174,15/4/2005,8.0,-0.00875,high,0
2175,18/4/2005,7.98,-0.003759398,high,0
2176,19/4/2005,8.02,0.0,none,0
2177,20/4/2005,7.95,0.00754717,low,0
2178,21/4/2005,8.05,-0.001242236,high,0
2179,22/4/2005,8.03,0.00249066,low,0
2180,25/4/2005,8.03,-0.00622665,high,0
2181,26/4/2005,7.99,0.001251564,low,0
2182,27/4/2005,7.96,0.001256281,low,0
2183,28/4/2005,7.91,0.00505689,low,0
2184,29/4/2005,7.93,0.00630517,low,0
2185,3/5/2005,7.95,0.00754717,low,0
2186,4/5/2005,8.02,0.006234414,low,0
2187,5/5/2005,8.01,0.011235955,low,0
2188,6/5/2005,8.04,0.007462687,low,0
2189,9/5/2005,8.05,0.009937888,low,0
2190,10/5/2005,7.98,0.018796992,low,0
2191,11/5/2005,8.0,0.0125,low,0
2192,12/5/2005,7.97,0.023839398,low,0
2193,13/5/2005,7.95,0.027672956,bit low,0
2194,16/5/2005,7.98,0.023809524,low,0
2195,17/5/2005,8.01,0.012484395,low,0
2196,18/5/2005,8.07,0.014869888,low,0
2197,19/5/2005,8.1,0.009876543,low,0
2198,20/5/2005,8.1,0.004938272,low,0
2199,23/5/2005,8.13,-0.002460025,high,0
2200,24/5/2005,8.13,0.002460025,low,0
2201,25/5/2005,8.1,0.007407407,low,0
2202,26/5/2005,8.16,0.00122549,low,0
2203,27/5/2005,8.17,0.0,none,0
2204,30/5/2005,8.17,-0.00122399,high,0
2205,31/5/2005,8.11,0.008631319,low,0
2206,1/6/2005,8.19,-0.003663004,high,0
2207,2/6/2005,8.18,0.003667482,low,0
2208,3/6/2005,8.14,0.011056511,low,0
2209,6/6/2005,8.11,0.016029593,low,0
2210,7/6/2005,8.15,0.011042945,low,0
2211,8/6/2005,8.16,0.012254902,low,0
2212,9/6/2005,8.17,0.003671971,low,0
2213,10/6/2005,8.17,-0.003671971,high,0
2214,13/6/2005,8.16,-0.003676471,high,0
2215,14/6/2005,8.18,0.004889976,low,0
2216,15/6/2005,8.16,0.012254902,low,0
2217,16/6/2005,8.21,0.002436054,low,0
2218,17/6/2005,8.23,0.0036452,low,0
2219,20/6/2005,8.24,0.003640777,low,0
2220,21/6/2005,8.24,0.013349515,low,0
2221,22/6/2005,8.26,0.007263923,low,0
2222,23/6/2005,8.2,0.013414634,low,0
2223,24/6/2005,8.14,0.033169533,bit low,0
2224,27/6/2005,8.13,0.036900369,bit low,0
2225,28/6/2005,8.22,0.025547445,bit low,0
2226,29/6/2005,8.26,0.027845036,bit low,0
2227,30/6/2005,8.23,0.029161604,bit low,0
2228,1/7/2005,8.26,0.026634383,bit low,0
2229,4/7/2005,8.27,0.024183797,low,0
2230,5/7/2005,8.35,0.021556886,low,0
2231,6/7/2005,8.32,0.020432692,low,0
2232,7/7/2005,8.31,0.016847172,low,0
2233,8/7/2005,8.41,0.003567182,low,0
2234,11/7/2005,8.43,0.007117438,low,0
2235,12/7/2005,8.43,0.011862396,low,0
2236,13/7/2005,8.49,0.00942285,low,0
2237,14/7/2005,8.47,0.011806375,low,0
2238,15/7/2005,8.48,0.010613208,low,0
2239,19/7/2005,8.47,0.015348288,low,0
2240,20/7/2005,8.53,0.009378664,low,0
2241,21/7/2005,8.49,0.010600707,low,0
2242,22/7/2005,8.45,0.009467456,low,0
2243,25/7/2005,8.44,0.021327014,low,0
2244,26/7/2005,8.49,0.016489988,low,0
2245,27/7/2005,8.53,0.017584994,low,0
2246,28/7/2005,8.57,0.01050175,low,0
2247,29/7/2005,8.57,0.014002334,low,0
2248,1/8/2005,8.57,0.005834306,low,0
2249,2/8/2005,8.6,0.005813953,low,0
2250,3/8/2005,8.61,0.004645761,low,0
2251,4/8/2005,8.58,0.01048951,low,0
2252,8/8/2005,8.53,0.017584994,low,0
2253,9/8/2005,8.62,0.003480278,low,0
2254,10/8/2005,8.63,0.0,none,0
2255,11/8/2005,8.68,-0.003456221,high,0
2256,12/8/2005,8.66,-0.005773672,high,0
2257,15/8/2005,8.69,-0.002301496,high,0
2258,16/8/2005,8.62,0.009280742,low,0
2259,17/8/2005,8.65,0.015028902,low,0
2260,18/8/2005,8.65,0.019653179,low,0
2261,19/8/2005,8.67,0.018454441,low,0
2262,22/8/2005,8.68,0.029953917,bit low,0
2263,23/8/2005,8.65,0.03699422,bit low,0
2264,24/8/2005,8.63,0.038238702,bit low,0
2265,25/8/2005,8.65,0.042774566,bit low,0
2266,26/8/2005,8.61,0.046457607,bit low,0
2267,29/8/2005,8.67,0.031141869,bit low,0
2268,30/8/2005,8.7,0.027586207,bit low,0
2269,31/8/2005,8.78,0.021640091,low,0
2270,2/9/2005,8.82,0.027210884,bit low,0
2271,5/9/2005,8.83,0.023782559,low,0
2272,6/9/2005,8.94,0.008948546,low,0
2273,7/9/2005,8.97,-0.001114827,high,0
2274,8/9/2005,8.96,0.003348214,low,0
2275,9/9/2005,9.02,-0.003325942,high,0
2276,12/9/2005,9.01,0.003329634,low,0
2277,13/9/2005,8.94,0.006711409,low,0
2278,14/9/2005,8.94,0.012304251,low,0
2279,15/9/2005,8.97,0.012263099,low,0
2280,16/9/2005,9.06,0.002207506,low,0
2281,19/9/2005,9.04,0.003318584,low,0
2282,20/9/2005,9.02,0.003325942,low,0
2283,21/9/2005,8.96,-0.003348214,high,0
2284,22/9/2005,8.99,-0.013348165,high,0
2285,23/9/2005,8.99,-0.008898776,high,0
2286,26/9/2005,9.04,-0.01659292,high,0
2287,27/9/2005,9.0,-0.016666667,high,0
2288,28/9/2005,9.05,-0.024309392,high,0
2289,29/9/2005,9.08,-0.023127753,high,0
2290,30/9/2005,9.08,-0.019823789,high,0
2291,3/10/2005,9.07,-0.025358324,high,0
2292,4/10/2005,9.05,-0.022099448,high,0
2293,5/10/2005,8.93,-0.015677492,high,0
2294,6/10/2005,8.87,-0.006764374,high,0
2295,7/10/2005,8.91,0.0,none,0
2296,11/10/2005,8.89,0.004499438,low,0
2297,12/10/2005,8.85,0.010169492,low,0
2298,13/10/2005,8.83,0.005662514,low,0
2299,14/10/2005,8.87,0.00789177,low,0
2300,17/10/2005,8.9,0.013483146,low,0
2301,18/10/2005,8.84,0.020361991,low,0
2302,19/10/2005,8.85,0.027118644,bit low,0
2303,20/10/2005,8.79,0.042093288,bit low,0
2304,21/10/2005,8.81,0.038592509,bit low,0
2305,24/10/2005,8.91,0.026936027,bit low,0
2306,25/10/2005,8.93,0.021276596,low,0
2307,26/10/2005,8.94,0.017897092,low,0
2308,27/10/2005,8.88,0.025900901,bit low,0
2309,28/10/2005,8.94,0.020134228,low,0
2310,31/10/2005,9.02,0.007760532,low,0
2311,1/11/2005,9.02,0.006651885,low,0
2312,2/11/2005,9.09,0.00330033,low,0
2313,3/11/2005,9.16,0.003275109,low,0
2314,4/11/2005,9.15,0.008743169,low,0
2315,7/11/2005,9.15,0.012021858,low,0
2316,8/11/2005,9.12,0.019736842,low,0
2317,9/11/2005,9.1,0.023076923,low,0
2318,10/11/2005,9.11,0.020856202,low,0
2319,11/11/2005,9.12,0.021929825,low,0
2320,14/11/2005,9.09,0.01870187,low,0
2321,15/11/2005,9.08,0.022026432,low,0
2322,16/11/2005,9.12,0.010964912,low,0
2323,17/11/2005,9.19,0.017410229,low,0
2324,18/11/2005,9.23,0.015167931,low,0
2325,21/11/2005,9.26,0.007559395,low,0
2326,22/11/2005,9.3,0.006451613,low,0
2327,23/11/2005,9.31,0.005370569,low,0
2328,24/11/2005,9.3,0.004301075,low,0
2329,25/11/2005,9.32,0.008583691,low,0
2330,28/11/2005,9.26,0.021598272,low,0
2331,29/11/2005,9.28,0.023706897,low,0
2332,30/11/2005,9.22,0.028199566,bit low,0
2333,1/12/2005,9.35,0.009625668,low,0
2334,2/12/2005,9.37,0.006403415,low,0
2335,5/12/2005,9.33,0.00750268,low,0
2336,6/12/2005,9.36,0.010683761,low,0
2337,7/12/2005,9.36,0.013888889,low,0
2338,8/12/2005,9.34,0.017130621,low,0
2339,9/12/2005,9.4,0.009574468,low,0
2340,12/12/2005,9.46,0.001057082,low,0
2341,13/12/2005,9.5,-0.008421053,high,0
2342,14/12/2005,9.48,-0.004219409,high,0
2343,15/12/2005,9.44,-0.007415254,high,0
2344,16/12/2005,9.43,-0.010604454,high,0
2345,19/12/2005,9.4,-0.008510638,high,0
2346,20/12/2005,9.46,-0.009513742,high,0
2347,21/12/2005,9.49,-0.009483667,high,0
2348,22/12/2005,9.5,-0.021052632,high,0
2349,23/12/2005,9.49,-0.008429926,high,0
2350,26/12/2005,9.47,-0.006335797,high,0
2351,27/12/2005,9.42,-0.004246285,high,0
2352,28/12/2005,9.44,0.0,none,0
2353,29/12/2005,9.37,0.002134472,low,0
2354,30/12/2005,9.33,0.003215434,low,0
2355,2/1/2006,9.32,0.005364807,low,0
2356,3/1/2006,9.37,-0.006403415,high,0
2357,4/1/2006,9.4,-0.018085106,high,0
2358,5/1/2006,9.3,0.001075269,low,0
2359,6/1/2006,9.41,-0.021253985,high,0
2360,9/1/2006,9.41,-0.022316684,high,0
2361,10/1/2006,9.38,-0.014925373,high,0
2362,11/1/2006,9.44,-0.021186441,high,0
2363,12/1/2006,9.39,-0.008519702,high,0
2364,13/1/2006,9.36,0.006410256,low,0
2365,16/1/2006,9.37,0.0,none,0
2366,17/1/2006,9.31,0.006444683,low,0
2367,18/1/2006,9.23,0.009750813,low,0
2368,19/1/2006,9.31,0.002148228,low,0
2369,20/1/2006,9.21,0.017372421,low,0
2370,23/1/2006,9.2,0.010869565,low,0
2371,24/1/2006,9.24,0.003246753,low,0
2372,25/1/2006,9.24,0.005411255,low,0
2373,26/1/2006,9.31,0.0,none,0
2374,27/1/2006,9.42,-0.005307856,high,0
2375,3/2/2006,9.37,-0.002134472,high,0
2376,6/2/2006,9.37,-0.001067236,high,0
2377,7/2/2006,9.32,0.00751073,low,0
2378,8/2/2006,9.33,0.015005359,low,0
2379,9/2/2006,9.37,0.009605123,low,0
2380,10/2/2006,9.3,0.01827957,low,0
2381,13/2/2006,9.27,0.022653722,low,0
2382,14/2/2006,9.29,0.016146394,low,0
2383,15/2/2006,9.31,0.010741139,low,0
2384,16/2/2006,9.37,0.008537887,low,0
2385,17/2/2006,9.35,0.010695187,low,0
2386,20/2/2006,9.36,0.003205128,low,0
2387,21/2/2006,9.39,-0.004259851,high,0
2388,22/2/2006,9.47,-0.012671595,high,0
2389,23/2/2006,9.46,-0.007399577,high,0
2390,24/2/2006,9.47,-0.002111932,high,0
2391,27/2/2006,9.48,0.0,none,0
2392,1/3/2006,9.44,0.008474576,low,0
2393,2/3/2006,9.41,0.01381509,low,0
2394,3/3/2006,9.45,0.015873016,low,0
2395,6/3/2006,9.45,0.019047619,low,0
2396,7/3/2006,9.39,0.022364217,low,0
2397,8/3/2006,9.35,0.029946524,bit low,0
2398,9/3/2006,9.35,0.026737968,bit low,0
2399,10/3/2006,9.39,0.024494143,low,0
2400,13/3/2006,9.45,0.016931217,low,0
2401,14/3/2006,9.48,0.009493671,low,0
2402,15/3/2006,9.52,0.010504202,low,0
2403,16/3/2006,9.54,0.011530398,low,0
2404,17/3/2006,9.6,0.002083333,low,0
2405,20/3/2006,9.63,0.005192108,low,0
2406,21/3/2006,9.6,0.010416667,low,0
2407,22/3/2006,9.63,0.013499481,low,0
2408,23/3/2006,9.6,0.007291667,low,0
2409,24/3/2006,9.62,0.008316008,low,0
2410,27/3/2006,9.61,0.002081165,low,0
2411,28/3/2006,9.57,0.008359457,low,0
2412,29/3/2006,9.62,0.003118503,low,0
2413,30/3/2006,9.65,-0.001036269,high,0
2414,31/3/2006,9.62,0.0,none,0
2415,3/4/2006,9.68,0.005165289,low,0
2416,4/4/2006,9.7,0.008247423,low,0
2417,6/4/2006,9.76,-0.00102459,high,0
2418,7/4/2006,9.67,0.009307135,low,0
2419,10/4/2006,9.7,-0.005154639,high,0
