Date,Price,%change,Label
2017/07/26,14.77,-1.35,Little High Point
2017/07/27,14.63,-1.85,High Point
2017/07/28,14.63,-1.64,High Point
2017/07/31,14.55,-0.21,Little High Point
2017/08/01,14.63,-0.62,Little High Point
2017/08/02,14.62,-0.07,Little High Point
2017/08/03,14.59,-0.96,Little High Point
2017/08/04,14.59,-0.96,Little High Point
2017/08/07,14.66,-1.3,Little High Point
2017/08/08,14.62,0.07,Little High Point
2017/08/09,14.57,0.14,Little High Point
2017/08/10,14.36,1.53,Little Low Point
2017/08/11,14.39,1.04,Little Low Point
2017/08/14,14.52,-0.34,Little High Point
2017/08/15,14.54,-0.34,Little High Point
2017/08/16,14.61,-0.34,Little High Point
2017/08/17,14.45,1.52,Little Low Point
2017/08/18,14.45,1.59,Little Low Point
2017/08/21,14.47,0.21,Little High Point
2017/08/22,14.63,-0.55,Little High Point
2017/08/23,14.59,0.14,Little High Point
2017/08/24,14.58,0.07,Little High Point
2017/08/25,14.54,1.72,Low Point
2017/08/28,14.47,2.42,Low Point
2017/08/29,14.49,2.21,Low Point
2017/08/30,14.56,1.51,Little Low Point
2017/08/31,14.67,0.95,Little Low Point
2017/09/01,14.68,1.63,Little Low Point
2017/09/05,14.5,2.97,Low Point
2017/09/06,14.55,2.27,Low Point
2017/09/07,14.61,1.71,Little Low Point
2017/09/08,14.59,1.71,Little Low Point
2017/09/11,14.79,-0.88,Little High Point
2017/09/12,14.82,-1.35,Little High Point
2017/09/13,14.81,-0.27,Little High Point
2017/09/14,14.78,0.47,Little Low Point
2017/09/15,14.81,0.74,Little Low Point
2017/09/18,14.92,0.47,Little Low Point
2017/09/19,14.93,1.14,Little Low Point
2017/09/20,14.88,1.61,Little Low Point
2017/09/21,14.86,1.95,Low Point
2017/09/22,14.84,2.09,Low Point
2017/09/25,14.66,3.34,Extremely Low Point
2017/09/26,14.62,3.69,Extremely Low Point
2017/09/27,14.77,2.64,Low Point
2017/09/28,14.85,2.09,Low Point
2017/09/29,14.92,1.68,Little Low Point
2017/10/02,14.99,1.33,Little Low Point
2017/10/03,15.1,1.32,Little Low Point
2017/10/05,15.12,0.93,Little Low Point
2017/10/06,15.15,0.99,Little Low Point
2017/10/11,15.15,0.4,Little High Point
2017/10/12,15.15,0.53,Little High Point
2017/10/13,15.16,1.65,Little Low Point
2017/10/16,15.16,1.12,Little Low Point
2017/10/17,15.16,1.58,Little Low Point
2017/10/18,15.17,1.85,Little Low Point
2017/10/19,15.19,1.78,Little Low Point
2017/10/20,15.3,1.63,Little Low Point
2017/10/23,15.26,2.49,Low Point
2017/10/24,15.3,1.83,Little Low Point
2017/10/25,15.21,2.5,Low Point
2017/10/26,15.23,1.64,Little Low Point
2017/10/27,15.41,0.32,Little High Point
2017/10/30,15.33,1.04,Little Low Point
2017/10/31,15.4,0.32,Little High Point
2017/11/01,15.45,-0.39,Little High Point
2017/11/02,15.46,0.71,Little High Point
2017/11/03,15.55,0.0,Little High Point
2017/11/06,15.64,-0.19,Little High Point
2017/11/07,15.58,1.03,Little Low Point
2017/11/08,15.59,0.45,Little High Point
2017/11/09,15.48,1.49,Little Low Point
2017/11/10,15.46,1.16,Little Low Point
2017/11/13,15.49,1.68,Little Low Point
2017/11/14,15.45,0.45,Little High Point
2017/11/15,15.39,1.17,Little Low Point
2017/11/16,15.57,-0.45,Little High Point
2017/11/17,15.55,-1.74,High Point
2017/11/20,15.61,-2.31,High Point
2017/11/21,15.74,-2.86,Extremely High Point
2017/11/22,15.66,-1.6,High Point
2017/11/24,15.71,-1.27,High Point
2017/11/27,15.64,-0.51,Little High Point
2017/11/28,15.75,-1.4,High Point
2017/11/29,15.52,0.0,Little High Point
2017/11/30,15.57,-0.51,Little High Point
2017/12/01,15.5,0.58,Little High Point
2017/12/04,15.28,2.81,Low Point
2017/12/05,15.25,2.95,Low Point
2017/12/06,15.29,2.49,Low Point
2017/12/07,15.41,1.62,Little Low Point
2017/12/08,15.51,0.97,Little Low Point
2017/12/11,15.56,0.39,Little High Point
2017/12/12,15.53,0.77,Little Low Point
2017/12/13,15.52,0.77,Little Low Point
2017/12/14,15.49,0.71,Little Low Point
2017/12/15,15.59,0.38,Little High Point
2017/12/18,15.71,0.38,Little High Point
2017/12/19,15.7,1.02,Little Low Point
2017/12/20,15.67,1.91,Little Low Point
2017/12/21,15.66,2.11,Low Point
2017/12/22,15.66,2.36,Low Point
2017/12/26,15.62,2.56,Low Point
2017/12/27,15.65,2.49,Low Point
2017/12/28,15.64,3.45,Low Point
2017/12/29,15.6,3.59,Extremely Low Point
2018/01/02,15.65,4.41,Extremely Low Point
2018/01/03,15.77,4.12,Extremely Low Point
2018/01/04,15.86,3.72,Extremely Low Point
2018/01/05,15.97,3.63,Extremely Low Point
2018/01/08,15.99,4.0,Extremely Low Point
2018/01/09,16.03,3.62,Extremely Low Point
2018/01/10,16.02,3.06,Low Point
2018/01/11,16.04,4.24,Extremely Low Point
2018/01/12,16.18,2.84,Low Point
2018/01/16,16.16,2.17,Low Point
2018/01/17,16.34,1.22,Little Low Point
2018/01/18,16.42,0.61,Little Low Point
2018/01/19,16.45,-1.4,Little High Point
2018/01/22,16.55,-4.83,Extremely High Point
2018/01/23,16.63,-4.33,Extremely High Point
2018/01/24,16.61,-5.06,Extremely High Point
2018/01/25,16.51,-7.39,Extremely High Point
2018/01/26,16.72,-7.48,Extremely High Point
2018/01/29,16.64,-5.77,Extremely High Point
2018/01/30,16.51,-1.57,Little High Point
2018/01/31,16.54,-1.81,High Point
2018/02/01,16.52,-0.18,Little Low Point
2018/02/02,16.22,2.22,Low Point
2018/02/05,15.75,4.38,Extremely Low Point
2018/02/06,15.91,1.38,Little Low Point
2018/02/07,15.77,2.41,Low Point
2018/02/08,15.29,6.34,Extremely Low Point
2018/02/09,15.47,5.95,Extremely Low Point
2018/02/12,15.68,4.72,Extremely Low Point
2018/02/21,16.25,1.42,Little Low Point
2018/02/22,16.24,3.14,Extremely Low Point
2018/02/23,16.49,1.82,Low Point
2018/02/26,16.58,0.48,Little Low Point
2018/02/27,16.44,1.22,Little Low Point
2018/03/01,16.13,3.35,Low Point
2018/03/02,16.15,3.16,Low Point
2018/03/05,16.26,1.23,Little Low Point
2018/03/06,16.39,0.98,Little Low Point
2018/03/07,16.42,0.43,Little High Point
2018/03/08,16.48,-2.43,High Point
2018/03/09,16.75,-6.09,Extremely High Point
2018/03/12,16.79,-4.11,Extremely High Point
2018/03/13,16.66,-5.04,Extremely High Point
2018/03/14,16.64,-5.77,Extremely High Point
2018/03/15,16.67,-4.86,Extremely High Point
2018/03/16,16.66,-6.42,Extremely High Point
2018/03/19,16.46,-4.74,Extremely High Point
2018/03/20,16.55,-5.14,Extremely High Point
2018/03/21,16.49,-3.21,Extremely High Point
2018/03/22,16.08,-1.12,High Point
2018/03/23,15.73,1.97,Little Low Point
2018/03/26,16.1,-0.81,Little High Point
2018/03/27,15.82,1.77,Little Low Point
2018/03/28,15.68,3.83,Extremely Low Point
2018/03/29,15.86,2.96,Low Point
2018/04/02,15.59,4.49,Extremely Low Point
2018/04/03,15.68,3.32,Low Point
2018/04/09,15.7,3.31,Low Point
2018/04/10,15.96,0.69,Little High Point
2018/04/11,15.9,0.75,Little Low Point
2018/04/12,16.04,1.5,Little Low Point
2018/04/13,15.97,1.88,Little Low Point
2018/04/16,16.1,0.62,Little High Point
2018/04/17,16.28,-0.31,Little High Point
2018/04/18,16.33,-0.8,Little High Point
2018/04/19,16.29,0.12,Little High Point
2018/04/20,16.2,1.3,Little Low Point
2018/04/23,16.22,1.6,Little Low Point
2018/04/24,16.07,3.86,Extremely Low Point
2018/04/25,16.02,4.74,Extremely Low Point
2018/04/26,16.28,3.01,Low Point
2018/04/27,16.27,2.95,Low Point
2018/04/30,16.2,2.96,Low Point
2018/05/02,16.23,3.08,Low Point
2018/05/03,16.2,3.27,Low Point
2018/05/04,16.31,2.58,Low Point
2018/05/07,16.41,2.8,Low Point
2018/05/08,16.48,2.0,Low Point
2018/05/09,16.69,1.14,Little Low Point
2018/05/10,16.78,0.54,Little Low Point
2018/05/11,16.77,0.42,Little High Point
2018/05/14,16.75,-0.6,Little High Point
2018/05/15,16.68,0.96,Little Low Point
2018/05/16,16.73,0.36,Little High Point
2018/05/17,16.73,1.14,Little Low Point
2018/05/18,16.73,1.91,Low Point
2018/05/21,16.87,1.36,Little Low Point
2018/05/22,16.81,2.32,Low Point
2018/05/23,16.88,1.24,Little Low Point
2018/05/24,16.87,1.72,Low Point
2018/05/25,16.84,2.14,Low Point
2018/05/29,16.65,3.72,Extremely Low Point
2018/05/30,16.84,2.2,Low Point
2018/05/31,16.79,3.1,Low Point
2018/06/01,16.92,2.36,Low Point
2018/06/04,17.05,1.29,Little Low Point
2018/06/05,17.1,1.35,Little Low Point
2018/06/06,17.2,0.58,Little Low Point
2018/06/07,17.09,1.17,Little Low Point
2018/06/08,17.16,-0.93,Little High Point
2018/06/11,17.2,-0.99,Little High Point
2018/06/12,17.27,-2.43,High Point
2018/06/13,17.21,-0.99,Little High Point
2018/06/14,17.31,-1.44,Little High Point
2018/06/15,17.32,-1.27,Little High Point
2018/06/19,17.27,-1.39,Little High Point
2018/06/20,17.33,-1.62,Little High Point
2018/06/21,17.3,-0.69,Little High Point
2018/06/22,17.29,0.23,Little High Point
2018/06/25,17.0,2.12,Low Point
2018/06/26,17.03,1.94,Low Point
2018/06/27,16.85,4.27,Extremely Low Point
2018/06/28,17.04,3.29,Extremely Low Point
2018/06/29,17.06,3.11,Extremely Low Point
2018/07/02,17.1,3.1,Low Point
2018/07/03,17.03,4.11,Extremely Low Point
2018/07/05,17.05,3.46,Extremely Low Point
2018/07/06,17.18,3.26,Low Point
2018/07/09,17.33,2.42,Low Point
2018/07/10,17.36,2.59,Low Point
2018/07/11,17.36,3.46,Extremely Low Point
2018/07/12,17.57,1.25,Little Low Point
2018/07/13,17.6,0.06,Little High Point
2018/07/16,17.59,-1.31,Little High Point
2018/07/17,17.63,-1.42,Little High Point
2018/07/18,17.73,-1.92,High Point
2018/07/19,17.64,-0.79,Little High Point
2018/07/20,17.74,-1.18,Little High Point
2018/07/23,17.75,-1.35,Little High Point
2018/07/24,17.81,-1.12,Little High Point
2018/07/25,17.96,-1.78,High Point
2018/07/26,17.79,-0.56,Little High Point
2018/07/27,17.61,0.0,Little High Point
2018/07/30,17.36,1.21,Little Low Point
2018/07/31,17.38,1.55,Little Low Point
2018/08/01,17.39,0.35,Little Low Point
2018/08/02,17.5,0.11,Little High Point
2018/08/03,17.53,-0.11,Little High Point
2018/08/06,17.51,0.23,Little Low Point
2018/08/07,17.61,-0.17,Little High Point
2018/08/08,17.64,-0.06,Little High Point
2018/08/09,17.69,-0.11,Little High Point
2018/08/10,17.61,0.91,Little Low Point
2018/08/13,17.57,1.82,Low Point
2018/08/14,17.65,1.42,Little Low Point
2018/08/15,17.45,3.27,Extremely Low Point
2018/08/16,17.52,2.34,Low Point
2018/08/17,17.51,2.28,Low Point
2018/08/20,17.55,2.17,Low Point
2018/08/21,17.58,0.85,Little Low Point
2018/08/22,17.63,0.62,Little Low Point
2018/08/23,17.67,0.23,Little Low Point
2018/08/24,17.77,0.0,Little High Point
2018/08/27,17.89,-0.17,Little High Point
2018/08/28,17.9,-0.22,Little High Point
2018/08/29,18.02,-0.55,Little High Point
2018/08/30,17.93,0.11,Little High Point
2018/08/31,17.91,-0.67,Little High Point
2018/09/04,17.93,-0.11,Little High Point
2018/09/05,17.73,0.96,Little Low Point
2018/09/06,17.74,1.69,Little Low Point
2018/09/07,17.71,1.64,Little Low Point
2018/09/10,17.77,1.41,Little Low Point
2018/09/11,17.86,0.9,Little Low Point
2018/09/12,17.86,0.84,Little Low Point
2018/09/13,17.92,0.17,Little High Point
2018/09/14,17.95,0.28,Little Low Point
2018/09/17,17.79,0.79,Little Low Point
2018/09/18,17.91,0.17,Little High Point
2018/09/19,17.9,-0.89,Little High Point
2018/09/20,18.04,-2.0,High Point
2018/09/21,18.0,-2.44,High Point
2018/09/25,18.02,-2.72,High Point
2018/09/26,18.02,-7.16,Extremely High Point
2018/09/27,18.01,-6.0,Extremely High Point
2018/09/28,17.95,-6.24,Extremely High Point
2018/10/01,18.0,-4.39,Extremely High Point
2018/10/02,17.93,-4.57,Extremely High Point
2018/10/03,17.94,-5.52,Extremely High Point
2018/10/04,17.74,-4.68,Extremely High Point
2018/10/05,17.68,-4.36,Extremely High Point
2018/10/08,17.56,-4.5,Extremely High Point
2018/10/09,17.53,-6.56,Extremely High Point
2018/10/11,16.73,-0.3,Little High Point
2018/10/12,16.93,-3.01,Extremely High Point
2018/10/15,16.83,-3.21,Extremely High Point
2018/10/16,17.21,-4.71,Extremely High Point
2018/10/17,17.11,-2.45,High Point
2018/10/18,16.95,-1.12,High Point
2018/10/19,16.91,-1.48,High Point
2018/10/22,16.91,-1.42,High Point
2018/10/23,16.77,-0.24,Little High Point
2018/10/24,16.38,4.64,Low Point
2018/10/25,16.68,2.46,Little Low Point
2018/10/26,16.42,3.71,Low Point
2018/10/29,16.29,2.89,Low Point
2018/10/30,16.4,2.2,Little Low Point
2018/10/31,16.69,-0.3,Little High Point
2018/11/01,16.76,-0.06,Little High Point
2018/11/02,16.66,0.9,Little Low Point
2018/11/05,16.67,-1.2,High Point
2018/11/06,16.73,-2.81,High Point
2018/11/07,17.14,-4.84,Extremely High Point
2018/11/08,17.09,-4.8,Extremely High Point
2018/11/09,17.03,-3.17,Extremely High Point
2018/11/12,16.76,-1.43,High Point
2018/11/13,16.76,1.01,Little Low Point
2018/11/14,16.64,1.56,Little Low Point
2018/11/15,16.75,1.67,Little Low Point
2018/11/16,16.81,2.08,Little Low Point
2018/11/19,16.47,1.76,Little Low Point
2018/11/20,16.26,2.46,Low Point
2018/11/21,16.31,0.31,Little High Point
2018/11/23,16.27,0.8,Little Low Point
2018/11/26,16.49,-0.18,Little High Point
2018/11/27,16.52,0.36,Little High Point
2018/11/28,16.93,-2.13,High Point
2018/11/29,16.9,-3.85,Extremely High Point
2018/11/30,17.03,-6.46,Extremely High Point
2018/12/03,17.16,-7.17,Extremely High Point
2018/12/04,16.76,-5.85,Extremely High Point
2018/12/06,16.66,-6.72,Extremely High Point
2018/12/07,16.36,-6.78,Extremely High Point
2018/12/10,16.4,-8.48,Extremely High Point
2018/12/11,16.46,-5.59,Extremely High Point
2018/12/12,16.58,-5.85,Extremely High Point
2018/12/13,16.57,-5.67,Extremely High Point
2018/12/14,16.25,-3.38,Extremely High Point
2018/12/17,15.93,-3.2,Extremely High Point
2018/12/18,15.93,-0.75,Little High Point
2018/12/19,15.78,0.44,Little High Point
2018/12/20,15.54,3.28,Low Point
2018/12/21,15.25,5.84,Extremely Low Point
2018/12/24,15.01,8.06,Extremely Low Point
2018/12/26,15.54,4.31,Extremely Low Point
2018/12/27,15.61,3.4,Low Point
2018/12/28,15.63,4.61,Extremely Low Point
2019/01/02,15.7,4.2,Extremely Low Point
2019/01/03,15.42,6.81,Extremely Low Point
2019/01/04,15.81,5.44,Extremely Low Point
2019/01/07,15.85,4.48,Extremely Low Point
2019/01/08,16.05,3.36,Low Point
2019/01/09,16.14,2.79,Low Point
2019/01/10,16.22,3.02,Low Point
2019/01/11,16.21,2.22,Low Point
2019/01/14,16.14,2.73,Low Point
2019/01/15,16.35,2.81,Low Point
2019/01/16,16.36,4.52,Extremely Low Point
2019/01/17,16.47,4.92,Extremely Low Point
2019/01/18,16.67,4.02,Extremely Low Point
2019/01/22,16.56,4.65,Extremely Low Point
2019/01/23,16.59,5.24,Extremely Low Point
2019/01/24,16.59,5.3,Extremely Low Point
2019/01/25,16.71,4.85,Extremely Low Point
2019/01/28,16.57,5.61,Extremely Low Point
2019/01/29,16.58,6.51,Extremely Low Point
2019/01/30,16.81,5.18,Extremely Low Point
2019/02/11,17.1,3.33,Extremely Low Point
2019/02/12,17.28,2.14,Low Point
2019/02/13,17.34,2.19,Low Point
2019/02/14,17.33,2.42,Low Point
2019/02/15,17.46,1.2,Little Low Point
2019/02/19,17.47,0.52,Little Low Point
2019/02/20,17.52,-0.29,Little High Point
2019/02/21,17.5,1.2,Little Low Point
2019/02/22,17.66,0.74,Little Low Point
2019/02/25,17.68,1.3,Little Low Point
2019/02/26,17.67,1.53,Low Point
2019/02/27,17.65,2.27,Low Point
2019/03/04,17.72,2.09,Little Low Point
2019/03/05,17.75,2.14,Low Point
2019/03/06,17.67,2.38,Low Point
2019/03/07,17.56,4.04,Extremely Low Point
2019/03/08,17.47,2.63,Low Point
2019/03/11,17.71,1.3,Little Low Point
2019/03/12,17.79,1.52,Little Low Point
2019/03/13,17.91,0.34,Little High Point
2019/03/14,17.94,0.72,Little Low Point
2019/03/15,18.05,0.94,Little Low Point
2019/03/18,18.09,1.66,Little Low Point
2019/03/19,18.13,1.6,Little Low Point
2019/03/20,18.09,2.16,Low Point
2019/03/21,18.27,1.64,Little Low Point
2019/03/22,17.93,3.29,Low Point
2019/03/25,17.94,3.57,Low Point
2019/03/26,18.06,2.82,Low Point
2019/03/27,17.97,3.67,Extremely Low Point
2019/03/28,18.07,3.15,Low Point
2019/03/29,18.22,2.25,Low Point
2019/04/01,18.39,1.03,Little Low Point
2019/04/02,18.42,0.98,Little Low Point
2019/04/03,18.48,0.76,Little Low Point
2019/04/08,18.57,1.18,Little Low Point
2019/04/09,18.52,1.46,Little Low Point
2019/04/10,18.58,1.29,Little Low Point
2019/04/11,18.57,1.88,Little Low Point
2019/04/12,18.63,1.61,Little Low Point
2019/04/15,18.64,1.61,Little Low Point
2019/04/16,18.63,0.91,Little Low Point
2019/04/17,18.58,1.99,Little Low Point
2019/04/18,18.6,1.29,Little Low Point
2019/04/22,18.62,-0.21,Little High Point
2019/04/23,18.79,-0.9,High Point
2019/04/24,18.79,-1.6,High Point
2019/04/25,18.82,-1.28,High Point
2019/04/26,18.92,-3.59,Extremely High Point
2019/04/29,18.93,-2.54,Extremely High Point
2019/04/30,18.94,-1.8,High Point
2019/05/02,18.8,0.32,Little High Point
2019/05/03,18.95,-0.79,Little High Point
2019/05/06,18.84,-0.85,Little High Point
2019/05/07,18.58,1.4,Little Low Point
2019/05/08,18.62,1.45,Little Low Point
2019/05/09,18.49,0.65,Little Low Point
2019/05/10,18.58,0.75,Little Low Point
2019/05/13,18.24,2.52,Low Point
2019/05/14,18.45,0.65,Little Low Point
2019/05/15,18.6,0.43,Little Low Point
2019/05/16,18.86,-1.7,High Point
2019/05/17,18.8,-2.71,High Point
2019/05/20,18.68,-0.8,Little High Point
2019/05/21,18.84,-0.53,Little High Point
2019/05/22,18.89,-0.48,Little High Point
2019/05/23,18.61,3.01,Low Point
2019/05/24,18.72,2.24,Low Point
2019/05/28,18.7,2.25,Low Point
2019/05/29,18.57,3.12,Low Point
2019/05/30,18.68,2.36,Low Point
2019/05/31,18.54,3.34,Low Point
2019/06/03,18.29,5.74,Extremely Low Point
2019/06/04,18.53,4.59,Extremely Low Point
2019/06/05,18.74,4.0,Extremely Low Point
2019/06/06,18.8,3.4,Extremely Low Point
2019/06/10,19.17,1.2,Little Low Point
2019/06/11,19.14,0.42,Little Low Point
2019/06/12,19.12,0.26,Little High Point
2019/06/13,19.15,0.42,Little Low Point
2019/06/14,19.12,1.05,Little Low Point
2019/06/17,19.16,1.25,Little Low Point
2019/06/18,19.34,0.93,Little Low Point
2019/06/19,19.38,1.65,Little Low Point
2019/06/20,19.49,0.46,Little Low Point
2019/06/21,19.44,0.67,Little Low Point
2019/06/24,19.4,1.03,Little Low Point
2019/06/25,19.22,2.39,Low Point
2019/06/26,19.17,2.71,Low Point
2019/06/27,19.23,2.86,Low Point
2019/06/28,19.32,2.54,Low Point
2019/07/01,19.4,1.75,Little Low Point
2019/07/02,19.52,0.92,Little Low Point
2019/07/03,19.7,0.3,Little Low Point
2019/07/05,19.58,0.41,Little Low Point
2019/07/08,19.57,0.82,Little Low Point
2019/07/09,19.6,1.17,Little Low Point
2019/07/10,19.68,0.81,Little Low Point
2019/07/11,19.69,0.56,Little Low Point
2019/07/12,19.78,0.71,Little Low Point
2019/07/15,19.81,0.35,Little Low Point
2019/07/16,19.74,0.0,Little High Point
2019/07/17,19.7,-0.3,Little High Point
2019/07/18,19.76,-0.66,Little High Point
2019/07/19,19.66,-0.76,Little High Point
2019/07/22,19.73,-3.24,Extremely High Point
2019/07/23,19.83,-2.82,High Point
2019/07/24,19.84,-2.47,High Point
2019/07/25,19.8,-0.71,Little High Point
2019/07/26,19.92,-2.76,High Point
2019/07/29,19.88,-1.16,Little High Point
2019/07/30,19.74,-3.19,High Point
2019/07/31,19.64,-2.34,High Point
2019/08/01,19.63,-1.38,High Point
2019/08/02,19.51,0.26,Little Low Point
2019/08/05,19.09,2.3,Low Point
2019/08/06,19.27,2.13,Low Point
2019/08/07,19.35,1.24,Little Low Point
2019/08/08,19.66,-1.83,High Point
2019/08/12,19.37,0.36,Little Low Point
2019/08/13,19.65,-1.17,Little High Point
2019/08/14,19.11,1.83,Low Point
2019/08/15,19.18,2.55,Low Point
2019/08/16,19.36,1.6,Little Low Point
2019/08/19,19.56,0.0,Little High Point
2019/08/20,19.53,1.13,Little Low Point
2019/08/21,19.68,1.37,Little Low Point
2019/08/22,19.59,1.79,Low Point
2019/08/23,19.3,2.28,Low Point
2019/08/26,19.44,0.1,Little High Point
2019/08/27,19.42,0.46,Little Low Point
2019/08/28,19.46,0.62,Little Low Point
2019/08/29,19.67,-1.37,Little High Point
2019/08/30,19.67,-0.81,Little High Point
2019/09/03,19.56,-0.15,Little High Point
2019/09/04,19.75,-0.76,Little High Point
2019/09/05,19.95,-2.36,High Point
2019/09/06,19.94,-2.31,High Point
2019/09/09,19.74,-1.98,High Point
